Year,Month,Day,RMM1,RMM2,Phase,Amplitude
1985,11,14,1.70345,0.50074703,5,1.77553
1985,11,15,1.62606,0.77836603,5,1.80276
1985,11,16,1.45302,1.20653,5,1.88864
1985,11,17,1.0723701,1.61886,6,1.94182
1985,11,18,0.71819502,1.79672,6,1.93495
1985,11,19,0.462246,1.68564,6,1.74788
1985,11,20,0.22052699,1.5553,6,1.57085
1985,11,21,0.134276,1.57891,6,1.58461
1985,11,22,0.172131,1.48059,6,1.4905601
1985,11,23,-0.11111,1.04734,7,1.05322
1985,11,24,-0.14582001,0.84831899,7,0.86076099
1985,11,25,-0.14532,0.87248302,7,0.88450199
1985,11,26,-0.27186999,0.87841201,7,0.919523
1985,11,27,-0.17378999,0.67948902,7,0.70136201
1985,11,28,-0.38018,0.751504,7,0.842197
1985,11,29,-0.50462002,0.61365497,7,0.794487
1985,11,30,-0.73034,0.333581,8,0.80291098
1985,12,1,-0.65222001,0.230665,8,0.69180602
1985,12,2,-0.58662999,0.25761399,8,0.640706
1985,12,3,-0.32117999,-0.033421699,1,0.32291201
1985,12,4,-0.072823897,-0.11903,2,0.139541
1985,12,5,0.16607,0.0902590007,5,0.189013
1985,12,6,0.318012,0.44419301,6,0.546296
1985,12,7,0.314237,0.69094801,6,0.75904799
1985,12,8,0.21705601,0.77121902,6,0.80118197
1985,12,9,0.0590284988,0.62076199,6,0.62356299
1985,12,10,0.251001,0.53493702,6,0.59089702
1985,12,11,0.436416,0.393244,5,0.58745199
1985,12,12,0.575845,0.52835298,5,0.78150702
1985,12,13,0.48813501,0.49657699,6,0.69632202
1985,12,14,0.602283,0.0955464989,5,0.609815
1985,12,15,0.72972101,0.0969119966,5,0.73612899
1985,12,16,0.57463598,-0.18323,4,0.60314298
1985,12,17,0.27186599,-0.37424999,3,0.462578
1985,12,18,-0.0249432996,-0.28698999,2,0.28806701
1985,12,19,-0.087950699,-0.20717999,2,0.22507399
1985,12,20,-0.28086001,-0.16109,1,0.32377601
1985,12,21,-0.55785,-0.14580999,1,0.57658601
1985,12,22,-0.38493001,-0.17732,1,0.42380899
1985,12,23,-0.47033,-0.2192,1,0.51889998
1985,12,24,-0.93156999,-0.30401,1,0.97992301
1985,12,25,-0.83814001,-0.32012999,1,0.89719701
1985,12,26,-0.71259999,-0.22097,1,0.74607199
1985,12,27,-0.7076,-0.69681001,1,0.99309599
1985,12,28,-0.93562001,-1.24684,2,1.55885
1985,12,29,-1.11321,-1.4207799,2,1.80496
1985,12,30,-0.96662998,-1.7217799,2,1.97457
1985,12,31,-0.56629002,-2.04286,2,2.1199
1986,1,1,-0.32648,-1.5589499,2,1.59277
1986,1,2,-0.41769999,-1.82689,2,1.87403
1986,1,3,0.0329149999,-2.4015,3,2.40172
1986,1,4,0.49274299,-2.4921601,3,2.54041
1986,1,5,0.58510602,-2.7686601,3,2.8298099
1986,1,6,0.66501302,-3.1388299,3,3.2085099
1986,1,7,0.99160099,-3.2551401,3,3.4028201
1986,1,8,1.2806,-3.3624799,3,3.5980799
1986,1,9,1.64219,-3.0454199,3,3.45997
1986,1,10,2.0410199,-2.56214,3,3.2757101
1986,1,11,2.4410701,-1.9613,4,3.1313801
1986,1,12,2.4760101,-1.43378,4,2.8611801
1986,1,13,2.7212999,-0.87971997,4,2.8599601
1986,1,14,2.8857801,-0.48996001,4,2.9270699
1986,1,15,2.7788301,-0.14445999,4,2.7825799
1986,1,16,2.5980599,-0.0686073005,4,2.5989599
1986,1,17,2.43572,0.27788901,5,2.45152
1986,1,18,2.1391301,0.457679,5,2.1875401
1986,1,19,1.82198,0.75111401,5,1.9707299
1986,1,20,1.69063,1.09433,5,2.0139
1986,1,21,1.48084,1.31682,5,1.98164
1986,1,22,1.12328,1.51618,6,1.88694
1986,1,23,0.90413398,1.6954,6,1.92142
1986,1,24,0.64150703,2.0611701,6,2.15869
1986,1,25,0.395785,2.07816,6,2.11552
1986,1,26,0.30096501,1.93063,6,1.95395
1986,1,27,0.168304,1.71077,6,1.71903
1986,1,28,-0.0566329993,1.61483,7,1.6158201
1986,1,29,-0.24687,1.57613,7,1.59534
1986,1,30,-0.35043001,1.57112,7,1.60973
1986,1,31,-0.0750973001,1.48359,7,1.48549
1986,2,1,-0.16256,1.21087,7,1.22173
1986,2,2,-0.00927957986,0.97983497,7,0.97987902
1986,2,3,-0.42989999,0.86478502,7,0.96574903
1986,2,4,-0.71390998,0.93763,7,1.17848
1986,2,5,-0.81387001,1.03201,7,1.31431
1986,2,6,-0.98443002,0.81421697,8,1.2775199
1986,2,7,-1.0269099,0.16487999,8,1.0400701
1986,2,8,-1.40483,-0.35247999,1,1.44838
1986,2,9,-1.44791,-0.61671001,1,1.5737799
1986,2,10,-1.13413,-0.33814999,1,1.18347
1986,2,11,-0.89908999,-0.26097,1,0.93619901
1986,2,12,-0.69378,-0.0290032998,1,0.69438797
1986,2,13,-0.48129001,0.105075,8,0.492623
1986,2,14,0.0156548992,0.218715,6,0.219275
1986,2,15,0.261446,0.191908,5,0.32431901
1986,2,16,0.25258499,-0.0809625015,4,0.26524401
1986,2,17,-0.0199242998,-0.0062448699,1,0.0208800007
1986,2,18,0.0169041008,-0.0283202007,3,0.0329815
1986,2,19,0.46016601,-0.0106645003,4,0.460289
1986,2,20,0.117259,-0.0785152987,4,0.141118
1986,2,21,-0.13369,0.41135001,7,0.432531
1986,2,22,-0.48703,0.464026,8,0.67269301
1986,2,23,-0.82726997,0.58528,8,1.01337
1986,2,24,-1.18297,0.56498301,8,1.3109601
1986,2,25,-1.4442199,0.350243,8,1.4860899
1986,2,26,-1.27847,0.243011,8,1.30136
1986,2,27,-1.40836,-0.24411,1,1.42936
1986,2,28,-1.44068,-0.70462,1,1.60376
1986,3,1,-1.13114,-1.1539,2,1.61585
1986,3,2,-0.91716999,-1.30665,2,1.59641
1986,3,3,-0.88783997,-1.61588,2,1.84373
1986,3,4,-0.73351997,-1.76653,2,1.91277
1986,3,5,-0.60447001,-1.851,2,1.9471999
1986,3,6,-0.48657,-2.0634401,2,2.1200299
1986,3,7,-0.52768999,-2.1816199,2,2.24453
1986,3,8,-0.83638,-2.3813801,2,2.5239799
1986,3,9,-1.07669,-2.4558101,2,2.6814699
1986,3,10,-1.06089,-2.55984,2,2.7709701
1986,3,11,-1.11452,-2.7199199,2,2.93941
1986,3,12,-0.78974998,-2.8380401,2,2.9458699
1986,3,13,-0.57130003,-2.8970599,2,2.9528501
1986,3,14,-0.053379599,-3.0045099,2,3.0049801
1986,3,15,0.40376401,-2.8306899,3,2.85934
1986,3,16,0.77180099,-2.7225599,3,2.8298399
1986,3,17,1.24243,-2.55674,3,2.8426299
1986,3,18,1.3616,-2.4130499,3,2.7707
1986,3,19,1.28877,-2.30003,3,2.6364801
1986,3,20,1.32093,-2.15467,3,2.5273399
1986,3,21,1.45008,-1.87027,3,2.36656
1986,3,22,1.50858,-1.40843,4,2.0638499
1986,3,23,1.77756,-1.24808,4,2.1719601
1986,3,24,1.74239,-1.05655,4,2.0376999
1986,3,25,1.49525,-0.63072997,4,1.62283
1986,3,26,1.32297,-0.4339,4,1.39231
1986,3,27,1.2947,-0.10944,4,1.29932
1986,3,28,1.60848,0.347139,5,1.64551
1986,3,29,1.7667,0.56153202,5,1.85379
1986,3,30,1.68163,0.81118703,5,1.8670501
1986,3,31,1.5595,0.74966699,5,1.73033
1986,4,1,1.3307,0.61266798,5,1.46497
1986,4,2,1.1026,0.99402797,5,1.48453
1986,4,3,0.666798,1.11371,6,1.2980601
1986,4,4,0.241142,1.31683,6,1.33873
1986,4,5,-0.0566609018,1.46665,7,1.46775
1986,4,6,0.0508436002,1.25509,6,1.25612
1986,4,7,0.156299,0.92007101,6,0.93325198
1986,4,8,0.193785,0.787588,6,0.81107801
1986,4,9,0.29935199,0.70749003,6,0.768215
1986,4,10,0.45761299,1.13351,6,1.2224
1986,4,11,0.72081202,1.27476,6,1.46444
1986,4,12,0.76603198,1.61001,6,1.7829601
1986,4,13,0.35948199,1.79363,6,1.8293
1986,4,14,0.0224147998,1.86122,6,1.8613501
1986,4,15,-0.27750999,1.88217,7,1.9025199
1986,4,16,-0.37294,1.77388,7,1.81266
1986,4,17,-0.5043,1.51621,7,1.59787
1986,4,18,-0.50339001,1.41232,7,1.49935
1986,4,19,-0.47183001,1.47905,7,1.55248
1986,4,20,-0.52564001,1.2112,7,1.32034
1986,4,21,-0.48874,0.79908198,7,0.93669701
1986,4,22,-0.61910999,0.348447,8,0.71043098
1986,4,23,-0.50626999,0.104262,8,0.516891
1986,4,24,-0.43248001,-0.0527996011,1,0.43569201
1986,4,25,-0.31909001,-0.36302999,2,0.48333201
1986,4,26,-0.13762,-0.23666,2,0.27376199
1986,4,27,0.0463786982,-0.25246999,3,0.25669801
1986,4,28,0.38187599,-0.46917999,3,0.60494697
1986,4,29,0.60808498,-0.4578,4,0.76114702
1986,4,30,0.598517,-0.25856,4,0.65197802
1986,5,1,0.80068898,-0.15837,4,0.81620198
1986,5,2,1.0544699,-0.0174979996,4,1.05462
1986,5,3,1.0724,0.112888,5,1.07832
1986,5,4,0.91117197,0.38747799,5,0.99013799
1986,5,5,0.98249,0.46065199,5,1.08512
1986,5,6,0.98640299,0.50339001,5,1.10743
1986,5,7,0.90511203,0.74553901,5,1.17263
1986,5,8,0.69730502,0.97295398,6,1.1970299
1986,5,9,0.64097798,1.52648,6,1.6556
1986,5,10,0.72857302,1.8918101,6,2.0272501
1986,5,11,0.74204898,1.73287,6,1.88507
1986,5,12,0.38317901,1.70139,6,1.74401
1986,5,13,0.21515501,1.64165,6,1.65569
1986,5,14,0.22282401,1.61721,6,1.63249
1986,5,15,0.32546499,1.4059401,6,1.44312
1986,5,16,0.40735,1.53286,6,1.5860699
1986,5,17,0.31052601,1.58214,6,1.6123199
1986,5,18,0.25314501,1.54353,6,1.56415
1986,5,19,0.185679,1.58259,6,1.59345
1986,5,20,-0.12248,1.64852,7,1.65307
1986,5,21,-0.53592998,1.83815,7,1.91468
1986,5,22,-0.99378002,1.96655,7,2.2033899
1986,5,23,-1.3008699,2.0471599,7,2.4255099
1986,5,24,-1.63603,1.93188,7,2.5315499
1986,5,25,-2.0206101,1.19866,8,2.3494
1986,5,26,-2.13415,0.52257299,8,2.19719
1986,5,27,-2.4324999,0.129742,8,2.4359601
1986,5,28,-2.49895,0.099877201,8,2.5009401
1986,5,29,-2.1986799,0.0423354991,8,2.19909
1986,5,30,-2.0771501,-0.0235134996,1,2.07728
1986,5,31,-1.7253799,-0.37911999,1,1.7665401
1986,6,1,-1.43854,-0.53066999,1,1.53329
1986,6,2,-1.05458,-0.72970003,1,1.28242
1986,6,3,-0.62190998,-0.98417002,2,1.1641999
1986,6,4,-0.38183999,-1.20952,2,1.26836
1986,6,5,-0.22352999,-1.1301301,2,1.15203
1986,6,6,-0.11029,-1.0542001,2,1.05996
1986,6,7,-0.0214517992,-0.93142003,2,0.931665
1986,6,8,-0.12435,-0.96471,2,0.97269201
1986,6,9,-0.0122055998,-1.01818,2,1.01825
1986,6,10,0.397212,-1.14948,3,1.21617
1986,6,11,0.58392102,-1.15672,3,1.29575
1986,6,12,0.81081998,-0.98742002,3,1.27767
1986,6,13,0.989254,-0.91587001,4,1.34812
1986,6,14,1.2448,-0.78281999,4,1.47049
1986,6,15,1.39809,-0.55653,4,1.5047801
1986,6,16,1.34531,-0.0663030967,4,1.34694
1986,6,17,1.58802,0.36646199,5,1.62975
1986,6,18,1.76099,0.72960401,5,1.90615
1986,6,19,1.85633,0.73251897,5,1.99563
1986,6,20,1.8868001,0.69334,5,2.01016
1986,6,21,1.8900501,0.85449803,5,2.07423
1986,6,22,1.77465,1.3116,5,2.2067399
1986,6,23,1.7042201,1.63304,5,2.3603401
1986,6,24,1.26012,1.7121,6,2.1258399
1986,6,25,0.57978898,1.80975,6,1.90035
1986,6,26,0.0104080997,1.9635,6,1.9635299
1986,6,27,-0.35291001,1.9051501,7,1.93756
1986,6,28,-0.68962997,1.6982501,7,1.83293
1986,6,29,-0.82128,1.4958301,7,1.70645
1986,6,30,-0.77442998,1.59068,7,1.7691801
1986,7,1,-0.99673998,1.80137,7,2.0587399
1986,7,2,-0.80694997,1.78764,7,1.9613301
1986,7,3,-0.95362002,1.30936,7,1.61982
1986,7,4,-1.01353,1.37541,7,1.70851
1986,7,5,-0.99733001,0.73314703,8,1.23781
1986,7,6,-0.64506,0.32494301,8,0.72227901
1986,7,7,-0.28219,0.0182933006,8,0.28277999
1986,7,8,-0.11166,-0.22288001,2,0.249282
1986,7,9,0.113951,-0.36280999,3,0.38028201
1986,7,10,0.54760402,-0.57384998,3,0.793203
1986,7,11,0.96066302,-0.68008,4,1.17702
1986,7,12,1.22201,-0.51595002,4,1.32646
1986,7,13,1.12264,-0.19706,4,1.1398
1986,7,14,1.31964,-0.24639,4,1.34244
1986,7,15,1.1469001,-0.0129578998,4,1.14697
1986,7,16,0.71378702,0.25382599,5,0.75757498
1986,7,17,0.42220801,0.62057698,6,0.75058299
1986,7,18,0.32450899,0.94435298,6,0.99855298
1986,7,19,0.220182,1.0458,6,1.06873
1986,7,20,0.0918394998,0.86542201,6,0.87028199
1986,7,21,-0.0429118983,0.88805598,7,0.88909203
1986,7,22,-0.10304,0.67308903,7,0.68093097
1986,7,23,-0.31279001,0.45067099,7,0.54858297
1986,7,24,-0.64840001,0.50739503,8,0.823331
1986,7,25,-0.48447999,0.46538499,8,0.67179
1986,7,26,-0.29521,0.25048599,8,0.38716
1986,7,27,-0.19842,0.25331399,7,0.32177699
1986,7,28,-0.0308097005,0.30868399,7,0.31021801
1986,7,29,0.14949299,0.32277501,6,0.35571301
1986,7,30,0.31542099,0.52496302,6,0.61243498
1986,7,31,0.722202,0.783952,6,1.06591
1986,8,1,1.00641,0.98221397,5,1.40628
1986,8,2,1.04176,0.96834099,5,1.4223
1986,8,3,1.19146,0.97978699,5,1.54258
1986,8,4,1.35848,1.15967,5,1.78614
1986,8,5,1.47004,1.36645,5,2.00704
1986,8,6,1.38002,1.66714,6,2.1642101
1986,8,7,1.166,1.66301,6,2.03105
1986,8,8,1.09191,1.68084,6,2.00437
1986,8,9,0.76043701,1.5260201,6,1.70499
1986,8,10,0.67530203,1.5355,6,1.67744
1986,8,11,0.74425,1.60787,6,1.77176
1986,8,12,0.86766899,1.75745,6,1.95997
1986,8,13,0.79546797,1.94039,6,2.09711
1986,8,14,0.57086599,2.1326399,6,2.20772
1986,8,15,0.53249002,2.1060901,6,2.1723599
1986,8,16,0.13410801,1.91203,6,1.91672
1986,8,17,-0.31569999,1.88842,7,1.9146301
1986,8,18,-0.39583001,1.77713,7,1.82068
1986,8,19,-0.79036999,1.73657,7,1.90798
1986,8,20,-0.72244,1.71057,7,1.8568701
1986,8,21,-0.57494003,1.31591,7,1.43603
1986,8,22,-0.73150003,1.09395,7,1.31598
1986,8,23,-0.91688001,0.95232499,7,1.32196
1986,8,24,-0.65932,0.679636,7,0.94689399
1986,8,25,-0.61290997,0.28818801,8,0.67728001
1986,8,26,-0.56572998,-0.0499342009,1,0.56792599
1986,8,27,-0.73395997,-0.48175001,1,0.87793797
1986,8,28,-0.80097997,-0.70599002,1,1.06771
1986,8,29,-0.65429997,-0.60987002,1,0.89445901
1986,8,30,-0.31419,-0.61194998,2,0.68789703
1986,8,31,-0.19234,-0.67553002,2,0.70237499
1986,9,1,-0.0833073035,-0.71271002,2,0.71755999
1986,9,2,0.15133899,-0.57326001,3,0.59289598
1986,9,3,0.33081901,-0.70602,3,0.77968699
1986,9,4,0.42633599,-0.86829001,3,0.967309
1986,9,5,0.49015501,-1.07073,3,1.17759
1986,9,6,0.57599598,-1.15504,3,1.2906899
1986,9,7,0.537377,-1.28606,3,1.39381
1986,9,8,0.96264398,-1.2062,3,1.54325
1986,9,9,1.0539,-0.94208997,4,1.41359
1986,9,10,1.17114,-0.52805001,4,1.28468
1986,9,11,1.30795,-0.0495175011,4,1.30889
1986,9,12,1.46753,0.18422,5,1.47904
1986,9,13,1.32161,0.647174,5,1.47156
1986,9,14,1.07105,0.57967198,5,1.21785
1986,9,15,0.91047901,0.88450402,5,1.26938
1986,9,16,0.983064,1.1908799,6,1.54422
1986,9,17,1.03985,1.24708,6,1.6237299
1986,9,18,0.91293699,1.02694,6,1.37407
1986,9,19,0.52344102,1.03389,6,1.15885
1986,9,20,0.25556299,0.91560602,6,0.95060301
1986,9,21,-0.1769,0.69187999,7,0.71413702
1986,9,22,-0.60487998,0.62313497,7,0.86843503
1986,9,23,-0.87212998,0.69540501,8,1.11544
1986,9,24,-1.05047,0.32811099,8,1.10052
1986,9,25,-1.34873,-0.25957999,1,1.37348
1986,9,26,-1.3837301,-0.72587001,1,1.56256
1986,9,27,-1.37158,-0.95669001,1,1.6722701
1986,9,28,-1.06516,-1.0067199,1,1.46562
1986,9,29,-0.91023999,-1.0201,2,1.36716
1986,9,30,-0.99579,-1.09016,2,1.4765
1986,10,1,-0.96765,-1.00324,2,1.39386
1986,10,2,-0.71613997,-0.65423,1,0.96999103
1986,10,3,-0.60118997,-0.37380999,1,0.70793003
1986,10,4,-0.47091001,-0.48536,2,0.67625898
1986,10,5,-0.41034001,-0.44758001,2,0.60721499
1986,10,6,-0.39001,-0.21125001,1,0.44354901
1986,10,7,-0.27246001,-0.14012,1,0.30638301
1986,10,8,-0.29793999,0.0454531983,8,0.30138499
1986,10,9,-0.35894001,-0.17218,1,0.398101
1986,10,10,-0.34595999,-0.46349001,2,0.578372
1986,10,11,-0.22993,-0.74207002,2,0.776878
1986,10,12,-0.43094999,-0.78852999,2,0.89861202
1986,10,13,-0.60140002,-0.67399001,2,0.90329802
1986,10,14,-0.49428999,-0.47713,1,0.687002
1986,10,15,-0.35146999,-0.38269001,2,0.51959801
1986,10,16,0.0274317004,-0.31419,3,0.315386
1986,10,17,0.45095301,-0.40296999,4,0.60476899
1986,10,18,0.33089101,-0.61260003,3,0.69625199
1986,10,19,0.25301301,-0.73758,3,0.77977002
1986,10,20,0.0988224,-0.60409999,3,0.61212498
1986,10,21,-0.16542999,-0.65937001,2,0.67980301
1986,10,22,-0.21958999,-0.68494999,2,0.719293
1986,10,23,-0.35837999,-0.87971997,2,0.94992
1986,10,24,-0.40851,-1.2563601,2,1.32111
1986,10,25,-0.64019001,-1.50317,2,1.6338201
1986,10,26,-0.39717999,-1.63237,2,1.6799901
1986,10,27,0.22574501,-1.9507101,3,1.96373
1986,10,28,0.504094,-2.0064199,3,2.0687799
1986,10,29,0.84119999,-2.2378299,3,2.3907101
1986,10,30,0.96180701,-2.34407,3,2.53372
1986,10,31,1.1734,-2.28443,3,2.5681701
1986,11,1,1.52003,-2.3111701,3,2.7662301
1986,11,2,1.69848,-2.2418001,3,2.8125601
1986,11,3,1.89219,-1.99448,3,2.7492399
1986,11,4,1.9853899,-1.59377,4,2.5459599
1986,11,5,2.0125599,-1.18682,4,2.3364301
1986,11,6,2.1077299,-0.83203,4,2.26601
1986,11,7,2.2609899,-0.71076,4,2.37008
1986,11,8,2.31743,-0.64826,4,2.40639
1986,11,9,2.1206801,-0.86012,4,2.28847
1986,11,10,2.15711,-0.54601002,4,2.2251401
1986,11,11,1.85139,0.0266891997,5,1.85158
1986,11,12,1.6336401,0.50255698,5,1.70919
1986,11,13,1.29532,1.0410399,5,1.66181
1986,11,14,0.949238,1.37061,6,1.66722
1986,11,15,0.38571101,1.40705,6,1.4589601
1986,11,16,-0.24575999,1.4799401,7,1.50021
1986,11,17,-0.63296002,1.24621,7,1.39774
1986,11,18,-0.74829,1.3970799,7,1.58485
1986,11,19,-0.89170003,1.12775,7,1.43769
1986,11,20,-0.98724002,1.0093,7,1.41185
1986,11,21,-1.24647,0.80537701,8,1.48402
1986,11,22,-1.33499,0.437473,8,1.40484
1986,11,23,-1.55821,0.15978099,8,1.56639
1986,11,24,-1.77308,5.95027996e-05,8,1.77308
1986,11,25,-1.9339499,-0.13747001,1,1.93883
1986,11,26,-2.1696,-0.38453999,1,2.2034199
1986,11,27,-1.8724101,-0.70289999,1,1.99999
1986,11,28,-1.58768,-1.07278,1,1.91614
1986,11,29,-1.26731,-0.89353001,1,1.55063
1986,11,30,-0.96057999,-0.74048001,1,1.21286
1986,12,1,-0.83345002,-0.58719999,1,1.0195301
1986,12,2,-0.85022002,-0.39052999,1,0.93562299
1986,12,3,-0.50696999,-0.29728001,1,0.58769798
1986,12,4,-0.26835999,-0.21997,1,0.346993
1986,12,5,-0.33563,-0.20663001,1,0.39414001
1986,12,6,-0.39779001,-0.0733987987,1,0.40450799
1986,12,7,-0.52363998,-0.32126001,1,0.61433703
1986,12,8,-0.49507001,-0.63569999,2,0.80573398
1986,12,9,-0.57774001,-0.85727,2,1.03378
1986,12,10,-0.40447,-0.90774,2,0.993774
1986,12,11,-0.20209999,-1.0144,2,1.03433
1986,12,12,-0.14956,-1.13583,2,1.14563
1986,12,13,-0.1184,-0.87392002,2,0.88190597
1986,12,14,-0.21708,-0.69902003,2,0.73194999
1986,12,15,-0.45684999,-0.54391003,2,0.710316
1986,12,16,-0.19879,-0.11289,1,0.22861201
1986,12,17,-0.20635,-0.0461848006,1,0.211459
1986,12,18,-0.24735001,0.24794,7,0.35021999
1986,12,19,-0.46724001,0.18299501,8,0.50179398
1986,12,20,-0.75388998,0.141267,8,0.76700997
1986,12,21,-0.91829002,0.086906597,8,0.92238998
1986,12,22,-1.1493599,0.0328083001,8,1.14983
1986,12,23,-1.47355,0.0027835099,8,1.47356
1986,12,24,-1.60719,-0.11582,1,1.61136
1986,12,25,-1.45643,-0.47872001,1,1.53309
1986,12,26,-1.4196,-0.86129999,1,1.66045
1986,12,27,-1.49869,-0.83775002,1,1.7169501
1986,12,28,-1.36049,-0.66162997,1,1.51284
1986,12,29,-1.09328,-0.53504002,1,1.21718
1986,12,30,-0.88296998,-0.66455001,1,1.10511
1986,12,31,-0.89583999,-0.96166003,2,1.31427
1987,1,1,-0.68023002,-0.87878001,2,1.11129
1987,1,2,-0.38698,-0.98714,2,1.06028
1987,1,3,-0.39236,-1.05575,2,1.1263
1987,1,4,-0.10877,-1.22885,2,1.23366
1987,1,5,-0.0490606017,-1.33612,2,1.33702
1987,1,6,0.0631242022,-1.3999799,3,1.4014
1987,1,7,0.158113,-1.53678,3,1.54489
1987,1,8,0.52712798,-1.59788,3,1.68258
1987,1,9,0.52985901,-1.4469301,3,1.5409
1987,1,10,0.57483101,-1.42575,3,1.5372699
1987,1,11,0.77922899,-1.20105,3,1.43169
1987,1,12,0.90645999,-0.89905,4,1.2767
1987,1,13,0.72765702,-0.55848002,4,0.91727102
1987,1,14,0.60658503,-0.38773,4,0.71991497
1987,1,15,0.58147597,-0.44940999,4,0.73490202
1987,1,16,0.32172301,-0.38130999,3,0.498898
1987,1,17,0.37242699,-0.31786001,4,0.489627
1987,1,18,0.26803201,-0.37307999,3,0.45937899
1987,1,19,0.31534001,-0.55427003,3,0.63769603
1987,1,20,0.513695,-0.44286999,4,0.67824799
1987,1,21,0.54825503,-0.75463998,3,0.93277198
1987,1,22,0.35208699,-1.05064,3,1.10807
1987,1,23,0.176208,-1.0144,3,1.02959
1987,1,24,0.19893999,-0.74940997,3,0.77536702
1987,1,25,0.246411,-0.69002002,3,0.73269701
1987,1,26,0.379233,-0.79873002,3,0.88418603
1987,1,27,0.67299002,-0.61773002,4,0.91351402
1987,1,28,1.07294,-0.52337003,4,1.19379
1987,1,29,0.94142503,-0.34735999,4,1.00346
1987,1,30,0.60718697,-0.0796928033,4,0.61239499
1987,1,31,0.416069,0.27412599,5,0.49825501
1987,2,1,0.480652,0.63583201,6,0.79706198
1987,2,2,0.250954,1.09835,6,1.12665
1987,2,3,-0.0188606996,1.58989,7,1.59
1987,2,4,0.00628110999,1.87865,6,1.87866
1987,2,5,-0.48536,2.1175799,7,2.1724899
1987,2,6,-0.77223998,2.0249901,7,2.1672399
1987,2,7,-0.80926001,1.79355,7,1.96767
1987,2,8,-0.67192,1.71725,7,1.84402
1987,2,9,-0.45486999,1.79134,7,1.8481899
1987,2,10,-0.13702001,1.58081,7,1.58673
1987,2,11,0.18797199,1.57287,6,1.58406
1987,2,12,0.0565748997,1.41201,6,1.41315
1987,2,13,-0.0979366004,1.05837,7,1.0628999
1987,2,14,-0.0172713995,0.61359602,7,0.61383897
1987,2,15,-0.0722860023,0.579126,7,0.58362001
1987,2,16,-0.14765,0.72648001,7,0.74133301
1987,2,17,-0.12651999,0.85675502,7,0.86604601
1987,2,18,-0.0555161983,1.14677,7,1.14812
1987,2,19,-0.17174,1.34954,7,1.36043
1987,2,20,-0.15239,1.0667,7,1.07753
1987,2,21,0.122342,1.1515501,6,1.15803
1987,2,22,0.296047,1.38011,6,1.4115
1987,2,23,0.365464,1.5885299,6,1.63003
1987,2,24,0.315054,1.62477,6,1.65504
1987,2,25,0.108214,1.7557499,6,1.7590801
1987,2,26,0.0717282966,1.82346,6,1.82487
1987,2,27,-0.11898,1.93878,7,1.94243
1987,2,28,-0.50005001,1.9851201,7,2.0471301
1987,3,1,-1.15553,1.57165,7,1.95073
1987,3,2,-1.4837,1.40324,8,2.04217
1987,3,3,-1.65175,0.95649201,8,1.9087
1987,3,4,-1.8313,0.38911,8,1.87218
1987,3,5,-1.80844,0.0191424005,8,1.80854
1987,3,6,-1.6487499,-0.13465001,1,1.65424
1987,3,7,-1.59947,-0.64498001,1,1.72462
1987,3,8,-1.58969,-1.0563999,1,1.90869
1987,3,9,-1.60377,-1.01676,1,1.8989201
1987,3,10,-1.34716,-1.33324,1,1.89536
1987,3,11,-0.80576998,-1.38635,2,1.6035
1987,3,12,-0.35725999,-1.71944,2,1.75617
1987,3,13,-0.15200999,-1.79741,2,1.80382
1987,3,14,0.0452629998,-1.8701299,3,1.87067
1987,3,15,0.102201,-1.85671,3,1.85952
1987,3,16,0.414287,-1.76667,3,1.81459
1987,3,17,0.76163399,-1.50317,3,1.68512
1987,3,18,0.99760401,-1.20443,3,1.56393
1987,3,19,1.10059,-0.79075998,4,1.3552099
1987,3,20,1.11079,-0.72070003,4,1.32411
1987,3,21,0.73484701,-0.49291,4,0.88485003
1987,3,22,0.209209,-0.15618999,4,0.26108399
1987,3,23,-0.39353001,0.0585044995,8,0.39785299
1987,3,24,-1.26306,0.16700201,8,1.27405
1987,3,25,-1.62143,-0.1613,1,1.6294301
1987,3,26,-1.68697,-0.38613999,1,1.7306
1987,3,27,-1.57715,-0.80239999,1,1.7695301
1987,3,28,-1.8004301,-1.04162,1,2.08003
1987,3,29,-1.7934,-1.13671,1,2.1233001
1987,3,30,-1.74198,-1.23166,1,2.13342
1987,3,31,-1.36163,-1.3413301,1,1.91133
1987,4,1,-0.98229998,-1.4611,2,1.76061
1987,4,2,-0.27175,-1.28406,2,1.3125
1987,4,3,0.118338,-1.21583,3,1.22158
1987,4,4,0.217824,-1.20341,3,1.22296
1987,4,5,0.34312099,-0.44488001,3,0.56182897
1987,4,6,0.34610999,0.0333443992,5,0.34771201
1987,4,7,0.59812099,0.45328501,5,0.75047702
1987,4,8,0.76200801,0.77541,6,1.08716
1987,4,9,0.56659299,0.92045099,6,1.08086
1987,4,10,0.72386497,1.0688699,6,1.29091
1987,4,11,0.65800202,1.1027499,6,1.28414
1987,4,12,0.36054301,1.2722,6,1.32231
1987,4,13,-0.40939,1.35513,7,1.41561
1987,4,14,-0.93566,1.4890701,7,1.75863
1987,4,15,-1.02968,1.32568,7,1.6785901
1987,4,16,-1.0147099,1.12657,7,1.51618
1987,4,17,-1.00845,0.82458198,8,1.30265
1987,4,18,-0.97955,0.58292902,8,1.1398799
1987,4,19,-1.0568399,0.37017801,8,1.1198
1987,4,20,-1.33877,0.0648982972,8,1.34035
1987,4,21,-1.1787601,-0.1054,1,1.18346
